class,attribute,visibility,name,getter,index,internal,nullness,n
com.google.common.base.Converter$FunctionBasedConverter,method,private,<init>(Lcom/google/common/base/Function;Lcom/google/common/base/Function;Lcom/google/common/base/Converter$1;)V,false,2,true,NULL,1
com.google.common.eventbus.Dispatcher$PerThreadQueuedDispatcher$2,method,private,<init>(Lcom/google/common/eventbus/Dispatcher$PerThreadQueuedDispatcher;)V,false,0,true,NON_NULL,1
com.google.common.reflect.TypeResolver$WildcardCapturer,method,private,capture(Ljava/lang/reflect/Type;)Ljava/lang/reflect/Type;,false,0,true,UNKNOWN,1
com.google.common.collect.ImmutableSet,method,public,of(Ljava/lang/Object;Ljava/lang/Object;)Lcom/google/common/collect/ImmutableSet;,false,0,false,NON_NULL,12
com.google.common.util.concurrent.Futures,method,public,transformAsync(Lcom/google/common/util/concurrent/ListenableFuture;Lcom/google/common/util/concurrent/AsyncFunction;Ljava/util/concurrent/Executor;)Lcom/google/common/util/concurrent/ListenableFuture;,false,2,true,UNKNOWN,1
com.google.common.primitives.Bytes,method,public,reverse([BII)V,false,2,true,NON_NULL,1
com.google.common.collect.AbstractListMultimap,method,public,removeAll(Ljava/lang/Object;)Ljava/util/List;,false,0,true,UNKNOWN,1
com.google.common.primitives.UnsignedBytes,method,public,compare(BB)I,false,1,true,NON_NULL,2
com.google.common.collect.Multimap,method,public,remove(Ljava/lang/Object;Ljava/lang/Object;)Z,false,1,true,UNKNOWN,4
com.google.common.collect.SortedMultiset,method,public,headMultiset(Ljava/lang/Object;Lcom/google/common/collect/BoundType;)Lcom/google/common/collect/SortedMultiset;,false,0,false,UNKNOWN,51
com.google.common.primitives.Bytes,method,private,access$100([BBII)I,false,3,true,NON_NULL,1
com.google.common.util.concurrent.AggregateFutureState$AtomicHelper,method,private,decrementAndGetRemainingCount(Lcom/google/common/util/concurrent/AggregateFutureState;)I,false,0,true,NON_NULL,1
com.google.common.collect.LinkedHashMultiset,method,public,create(Ljava/lang/Iterable;)Lcom/google/common/collect/LinkedHashMultiset;,false,0,true,UNKNOWN,1
com.google.common.collect.Cut,method,private,belowValue(Ljava/lang/Comparable;)Lcom/google/common/collect/Cut;,false,0,true,NON_NULL,4
com.google.common.cache.LocalCache$Segment,method,private,getLiveValue(Lcom/google/common/cache/LocalCache$ReferenceEntry;J)Ljava/lang/Object;,false,0,true,NON_NULL,1
com.google.common.primitives.UnsignedLongs$ParseOverflowDetection,method,private,overflowInParse(JII)Z,false,0,true,NON_NULL,1
com.google.common.collect.FilteredKeyMultimap,method,private,<init>(Lcom/google/common/collect/Multimap;Lcom/google/common/base/Predicate;)V,false,1,true,UNKNOWN,4
com.google.common.collect.ImmutableListMultimap,method,public,copyOf(Lcom/google/common/collect/Multimap;)Lcom/google/common/collect/ImmutableListMultimap;,false,0,false,UNKNOWN,1
com.google.common.util.concurrent.CombinedFuture$CombinedFutureRunningState,method,private,<init>(Lcom/google/common/util/concurrent/CombinedFuture;Lcom/google/common/collect/ImmutableCollection;ZLcom/google/common/util/concurrent/CombinedFuture$CombinedFutureInterruptibleTask;)V,false,1,true,UNKNOWN,2
com.google.common.primitives.ImmutableIntArray,method,private,access$000(Lcom/google/common/primitives/ImmutableIntArray;)[I,false,0,true,NON_NULL,1
com.google.common.collect.CollectCollectors,method,private,toImmutableSortedMap(Ljava/util/Comparator;Ljava/util/function/Function;Ljava/util/function/Function;)Ljava/util/stream/Collector;,false,1,true,UNKNOWN,1
com.google.common.collect.ArrayTable$Column,method,private,<init>(Lcom/google/common/collect/ArrayTable;I)V,false,0,true,UNKNOWN,1
com.google.common.primitives.Ints,method,public,compare(II)I,false,1,true,NON_NULL,3
com.google.common.eventbus.EventBus,method,private,<init>(Ljava/lang/String;Ljava/util/concurrent/Executor;Lcom/google/common/eventbus/Dispatcher;Lcom/google/common/eventbus/SubscriberExceptionHandler;)V,false,0,true,NON_NULL,2
com.google.common.collect.Lists,method,public,newArrayListWithCapacity(I)Ljava/util/ArrayList;,false,0,false,NON_NULL,13
com.google.common.collect.GeneralRange,method,private,upTo(Ljava/util/Comparator;Ljava/lang/Object;Lcom/google/common/collect/BoundType;)Lcom/google/common/collect/GeneralRange;,false,1,true,UNKNOWN,1
com.google.common.collect.SingletonImmutableSet,method,private,<init>(Ljava/lang/Object;)V,false,0,true,UNKNOWN,1
com.google.common.util.concurrent.CollectionFuture$ListFuture,method,private,<init>(Lcom/google/common/collect/ImmutableCollection;Z)V,false,0,true,UNKNOWN,4
com.google.common.collect.MapMakerInternalMap$StrongKeyStrongValueEntry,method,private,setValue(Ljava/lang/Object;)V,false,0,true,UNKNOWN,1
com.google.common.util.concurrent.TimeoutFuture$Fire,method,private,<init>(Lcom/google/common/util/concurrent/TimeoutFuture;)V,false,0,true,NON_NULL,1
com.google.common.util.concurrent.AbstractExecutionThreadService$2,method,private,<init>(Lcom/google/common/util/concurrent/AbstractExecutionThreadService;)V,false,0,true,NON_NULL,1
com.google.common.primitives.Doubles,method,private,access$000([DDII)I,false,2,true,NON_NULL,2
com.google.common.primitives.Doubles,method,private,access$000([DDII)I,false,1,true,NON_NULL,2
com.google.common.graph.MapIteratorCache,method,protected,getIfCached(Ljava/lang/Object;)Ljava/lang/Object;,false,0,true,UNKNOWN,1
com.google.common.collect.StandardTable$Column,method,private,removeFromColumnIf(Lcom/google/common/base/Predicate;)Z,false,0,true,UNKNOWN,6
com.google.common.collect.MapMakerInternalMap$WriteThroughEntry,method,private,<init>(Lcom/google/common/collect/MapMakerInternalMap;Ljava/lang/Object;Ljava/lang/Object;)V,false,1,true,UNKNOWN,1
com.google.common.collect.ImmutableList,method,public,contains(Ljava/lang/Object;)Z,false,0,true,UNKNOWN,1
com.google.common.primitives.ImmutableDoubleArray,method,private,access$000(Lcom/google/common/primitives/ImmutableDoubleArray;)[D,false,0,true,UNKNOWN,1
com.google.common.collect.CollectSpliterators$1FlatMapSpliterator,method,private,<init>(Ljava/util/Spliterator;Ljava/util/Spliterator;IJLjava/util/function/Function;)V,false,2,true,NON_NULL,1
com.google.common.math.LongMath,method,public,log10(JLjava/math/RoundingMode;)I,false,0,true,NON_NULL,1
com.google.common.util.concurrent.CycleDetectingLockFactory$CycleDetectingReentrantReadWriteLock,method,private,<init>(Lcom/google/common/util/concurrent/CycleDetectingLockFactory;Lcom/google/common/util/concurrent/CycleDetectingLockFactory$LockGraphNode;ZLcom/google/common/util/concurrent/CycleDetectingLockFactory$1;)V,false,1,true,UNKNOWN,1
com.google.common.collect.ImmutableMapValues$SerializedForm,method,private,<init>(Lcom/google/common/collect/ImmutableMap;)V,false,0,true,UNKNOWN,1
com.google.common.util.concurrent.CycleDetectingLockFactory$CycleDetectingReentrantReadWriteLock,method,private,<init>(Lcom/google/common/util/concurrent/CycleDetectingLockFactory;Lcom/google/common/util/concurrent/CycleDetectingLockFactory$LockGraphNode;ZLcom/google/common/util/concurrent/CycleDetectingLockFactory$1;)V,false,2,true,NON_NULL,2
com.google.common.collect.TopKSelector,method,public,offerAll(Ljava/util/Iterator;)V,false,0,true,NON_NULL,1
com.google.common.cache.LocalCache$StrongAccessEntry,method,private,<init>(Ljava/lang/Object;ILcom/google/common/cache/LocalCache$ReferenceEntry;)V,false,2,true,UNKNOWN,1
com.google.common.io.ByteStreams,method,public,newDataInput([B)Lcom/google/common/io/ByteArrayDataInput;,false,0,true,UNKNOWN,1
com.google.common.graph.DirectedGraphConnections,method,private,access$400(Lcom/google/common/graph/DirectedGraphConnections;)I,false,0,true,UNKNOWN,1
com.google.common.collect.ImmutableSortedMap,method,private,access$100(Ljava/util/Comparator;Z[Ljava/util/Map$Entry;I)Lcom/google/common/collect/ImmutableSortedMap;,false,1,true,NON_NULL,1
com.google.common.util.concurrent.Striped$SmallLazyStriped$ArrayReference,method,private,<init>(Ljava/lang/Object;ILjava/lang/ref/ReferenceQueue;)V,false,1,true,NON_NULL,1
com.google.common.collect.Sets,method,public,filter(Ljava/util/NavigableSet;Lcom/google/common/base/Predicate;)Ljava/util/NavigableSet;,false,1,true,UNKNOWN,4
com.google.common.util.concurrent.AbstractTransformFuture,method,private,create(Lcom/google/common/util/concurrent/ListenableFuture;Lcom/google/common/base/Function;Ljava/util/concurrent/Executor;)Lcom/google/common/util/concurrent/ListenableFuture;,false,1,true,UNKNOWN,2
com.google.common.reflect.Types$JavaVersion,method,private,<init>(Ljava/lang/String;ILcom/google/common/reflect/Types$1;)V,false,2,true,NULL,4
com.google.common.hash.AbstractHasher,method,public,putBytes([B)Lcom/google/common/hash/Hasher;,false,0,true,UNKNOWN,1
com.google.common.cache.LocalCache$WeakAccessEntry,method,private,<init>(Ljava/lang/ref/ReferenceQueue;Ljava/lang/Object;ILcom/google/common/cache/LocalCache$ReferenceEntry;)V,false,2,true,NON_NULL,1
com.google.common.collect.ImmutableSortedSet,method,private,unsafeCompare(Ljava/lang/Object;Ljava/lang/Object;)I,false,1,true,UNKNOWN,1
com.google.common.io.Resources$UrlByteSource,method,private,<init>(Ljava/net/URL;Lcom/google/common/io/Resources$1;)V,false,0,true,UNKNOWN,1
com.google.common.collect.Iterables,method,public,find(Ljava/lang/Iterable;Lcom/google/common/base/Predicate;Ljava/lang/Object;)Ljava/lang/Object;,false,2,false,NULL,2
com.google.common.primitives.Doubles$DoubleArrayAsList,method,private,<init>([D)V,false,0,true,NON_NULL,1
com.google.common.collect.RegularImmutableAsList,method,private,<init>(Lcom/google/common/collect/ImmutableCollection;[Ljava/lang/Object;)V,false,1,true,UNKNOWN,4
com.google.common.base.Converter$FunctionBasedConverter,method,private,<init>(Lcom/google/common/base/Function;Lcom/google/common/base/Function;Lcom/google/common/base/Converter$1;)V,false,0,true,UNKNOWN,1
com.google.common.base.CaseFormat,method,private,<init>(Ljava/lang/String;ILcom/google/common/base/CharMatcher;Ljava/lang/String;Lcom/google/common/base/CaseFormat$1;)V,false,0,true,UNKNOWN,5
com.google.common.util.concurrent.SettableFuture,method,public,setException(Ljava/lang/Throwable;)Z,false,0,true,UNKNOWN,1
com.google.common.collect.FilteredEntryMultimap$AsMap$1EntrySetImpl,method,private,<init>(Lcom/google/common/collect/FilteredEntryMultimap$AsMap;)V,false,0,true,NON_NULL,1
com.google.common.primitives.ImmutableLongArray,method,public,indexOf(J)I,false,0,true,NON_NULL,1
com.google.common.collect.ImmutableMap,method,public,forEach(Ljava/util/function/BiConsumer;)V,false,0,false,UNKNOWN,2
com.google.common.collect.ImmutableList$Builder,method,public,add(Ljava/lang/Object;)Lcom/google/common/collect/ImmutableList$Builder;,false,0,true,UNKNOWN,15
com.google.common.base.MoreObjects,method,public,toStringHelper(Ljava/lang/Class;)Lcom/google/common/base/MoreObjects$ToStringHelper;,false,0,false,NON_NULL,6
com.google.common.collect.ImmutableTable,method,private,cellOf(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)Lcom/google/common/collect/Table$Cell;,false,0,true,UNKNOWN,5
com.google.common.reflect.Types$WildcardTypeImpl,method,private,<init>([Ljava/lang/reflect/Type;[Ljava/lang/reflect/Type;)V,false,0,true,UNKNOWN,1
com.google.common.collect.MapMakerInternalMap,method,private,getEntry(Ljava/lang/Object;)Lcom/google/common/collect/MapMakerInternalMap$InternalEntry;,false,0,true,UNKNOWN,1
com.google.common.hash.Hashing$ChecksumType$1,method,private,<init>(Ljava/lang/String;ILjava/lang/String;)V,false,1,true,NON_NULL,1
com.google.common.collect.MinMaxPriorityQueue$Builder,method,public,maximumSize(I)Lcom/google/common/collect/MinMaxPriorityQueue$Builder;,false,0,true,NON_NULL,1
com.google.common.collect.ImmutableSortedSet,method,public,subSet(Ljava/lang/Object;ZLjava/lang/Object;Z)Lcom/google/common/collect/ImmutableSortedSet;,false,3,true,NON_NULL,1
com.google.common.util.concurrent.SmoothRateLimiter$SmoothWarmingUp,method,private,<init>(Lcom/google/common/util/concurrent/RateLimiter$SleepingStopwatch;JLjava/util/concurrent/TimeUnit;D)V,false,2,true,UNKNOWN,1
com.google.common.base.Objects,method,public,equal(Ljava/lang/Object;Ljava/lang/Object;)Z,false,0,true,UNKNOWN,59
com.google.common.collect.AbstractMapBasedMultimap$WrappedNavigableSet,method,private,<init>(Lcom/google/common/collect/AbstractMapBasedMultimap;Ljava/lang/Object;Ljava/util/NavigableSet;Lcom/google/common/collect/AbstractMapBasedMultimap$WrappedCollection;)V,false,2,true,NON_NULL,1
com.google.common.base.Equivalence,method,public,hash(Ljava/lang/Object;)I,false,0,false,UNKNOWN,14
com.google.common.collect.HashBasedTable,method,public,put(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;,false,0,false,UNKNOWN,1
com.google.common.collect.Multimaps,method,public,asMap(Lcom/google/common/collect/SetMultimap;)Ljava/util/Map;,false,0,false,NON_NULL,5
com.google.common.hash.BloomFilter,method,private,<init>(Lcom/google/common/hash/BloomFilterStrategies$LockFreeBitArray;ILcom/google/common/hash/Funnel;Lcom/google/common/hash/BloomFilter$Strategy;Lcom/google/common/hash/BloomFilter$1;)V,false,3,true,UNKNOWN,1
com.google.common.collect.SetMultimap,method,public,removeAll(Ljava/lang/Object;)Ljava/util/Set;,false,0,true,UNKNOWN,2
com.google.common.collect.Iterables$2,method,private,<init>(Ljava/lang/Iterable;I)V,false,1,true,NON_NULL,1
com.google.common.cache.CacheLoader,method,public,loadAll(Ljava/lang/Iterable;)Ljava/util/Map;,false,0,true,NON_NULL,1
com.google.common.collect.Maps,method,private,removeEntryImpl(Ljava/util/Collection;Ljava/lang/Object;)Z,false,0,true,UNKNOWN,1
com.google.common.util.concurrent.AbstractTransformFuture,method,private,<init>(Lcom/google/common/util/concurrent/ListenableFuture;Ljava/lang/Object;)V,false,0,true,UNKNOWN,2
com.google.common.hash.Murmur3_32HashFunction,method,private,access$100(II)I,false,1,true,NON_NULL,1
com.google.common.collect.Iterables,method,public,get(Ljava/lang/Iterable;I)Ljava/lang/Object;,false,0,false,UNKNOWN,1
com.google.common.base.Present,method,private,<init>(Ljava/lang/Object;)V,false,0,true,NON_NULL,2
com.google.common.collect.Maps$BiMapConverter,method,private,<init>(Lcom/google/common/collect/BiMap;)V,false,0,true,UNKNOWN,1
com.google.common.collect.ImmutableMap,method,public,of(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)Lcom/google/common/collect/ImmutableMap;,false,7,false,UNKNOWN,9
com.google.common.cache.RemovalListeners$1,method,private,<init>(Ljava/util/concurrent/Executor;Lcom/google/common/cache/RemovalListener;)V,false,0,true,NON_NULL,1
com.google.common.collect.RegularImmutableTable,method,private,forOrderedComponents(Lcom/google/common/collect/ImmutableList;Lcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;)Lcom/google/common/collect/RegularImmutableTable;,false,1,true,UNKNOWN,1
com.google.common.collect.DenseImmutableTable,method,private,access$600(Lcom/google/common/collect/DenseImmutableTable;)Lcom/google/common/collect/ImmutableMap;,false,0,true,UNKNOWN,2
com.google.common.collect.ImmutableMapEntry$NonTerminalImmutableBiMapEntry,method,private,<init>(Ljava/lang/Object;Ljava/lang/Object;Lcom/google/common/collect/ImmutableMapEntry;Lcom/google/common/collect/ImmutableMapEntry;)V,false,1,true,NON_NULL,1
com.google.common.base.Joiner,method,private,toString(Ljava/lang/Object;)Ljava/lang/CharSequence;,false,0,true,UNKNOWN,4
com.google.common.collect.Collections2$TransformedCollection,method,private,<init>(Ljava/util/Collection;Lcom/google/common/base/Function;)V,false,0,true,UNKNOWN,1
com.google.common.graph.NetworkConnections,method,public,removeInEdge(Ljava/lang/Object;Z)Ljava/lang/Object;,false,0,true,NON_NULL,1
com.google.common.reflect.TypeVisitor,method,public,visit([Ljava/lang/reflect/Type;)V,false,0,true,NON_NULL,10
com.google.common.collect.ImmutableMapEntry$NonTerminalImmutableBiMapEntry,method,private,<init>(Ljava/lang/Object;Ljava/lang/Object;Lcom/google/common/collect/ImmutableMapEntry;Lcom/google/common/collect/ImmutableMapEntry;)V,false,0,true,NON_NULL,1
com.google.common.collect.Multiset,method,public,setCount(Ljava/lang/Object;I)I,false,0,true,NON_NULL,1
com.google.common.primitives.ImmutableDoubleArray,method,public,indexOf(D)I,false,0,true,NON_NULL,1
com.google.common.collect.ArrayListMultimapGwtSerializationDependencies,method,private,<init>(Ljava/util/Map;)V,false,0,true,UNKNOWN,1
com.google.common.io.ByteSource$ConcatenatedByteSource,method,private,<init>(Ljava/lang/Iterable;)V,false,0,true,UNKNOWN,1
com.google.common.collect.Multimaps,method,public,newSortedSetMultimap(Ljava/util/Map;Lcom/google/common/base/Supplier;)Lcom/google/common/collect/SortedSetMultimap;,false,0,true,UNKNOWN,1
com.google.common.collect.Lists,method,private,subListImpl(Ljava/util/List;II)Ljava/util/List;,false,2,true,NON_NULL,1
com.google.common.cache.Cache,method,public,get(Ljava/lang/Object;Ljava/util/concurrent/Callable;)Ljava/lang/Object;,false,1,true,UNKNOWN,1
com.google.common.collect.AbstractMapBasedMultimap$KeySet,method,private,<init>(Lcom/google/common/collect/AbstractMapBasedMultimap;Ljava/util/Map;)V,false,1,true,UNKNOWN,2
com.google.common.collect.Tables,method,public,immutableCell(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)Lcom/google/common/collect/Table$Cell;,false,0,true,UNKNOWN,4
com.google.common.base.Function,method,public,equals(Ljava/lang/Object;)Z,false,0,true,UNKNOWN,8
com.google.common.graph.AbstractBaseGraph,method,public,hasEdgeConnecting(Ljava/lang/Object;Ljava/lang/Object;)Z,false,1,true,UNKNOWN,2
com.google.common.collect.ImmutableRangeSet$Builder,method,public,addAll(Ljava/lang/Iterable;)Lcom/google/common/collect/ImmutableRangeSet$Builder;,false,0,true,UNKNOWN,1
com.google.common.cache.LocalCache$WeightedWeakValueReference,method,private,<init>(Ljava/lang/ref/ReferenceQueue;Ljava/lang/Object;Lcom/google/common/cache/LocalCache$ReferenceEntry;I)V,false,2,true,UNKNOWN,1
com.google.common.cache.LocalCache$WeakAccessEntry,method,private,<init>(Ljava/lang/ref/ReferenceQueue;Ljava/lang/Object;ILcom/google/common/cache/LocalCache$ReferenceEntry;)V,false,3,true,UNKNOWN,1
com.google.common.reflect.Element,method,private,<init>(Ljava/lang/reflect/AccessibleObject;)V,false,0,true,UNKNOWN,1
com.google.common.graph.MapIteratorCache,method,private,access$102(Lcom/google/common/graph/MapIteratorCache;Ljava/util/Map$Entry;)Ljava/util/Map$Entry;,false,1,true,UNKNOWN,1
com.google.common.hash.PrimitiveSink,method,public,putBytes([BII)Lcom/google/common/hash/PrimitiveSink;,false,2,true,NON_NULL,1
com.google.common.collect.RegularImmutableSortedSet,method,private,getSubSet(II)Lcom/google/common/collect/RegularImmutableSortedSet;,false,0,true,NON_NULL,2
com.google.common.util.concurrent.Futures,method,public,transform(Lcom/google/common/util/concurrent/ListenableFuture;Lcom/google/common/base/Function;Ljava/util/concurrent/Executor;)Lcom/google/common/util/concurrent/ListenableFuture;,false,2,true,UNKNOWN,2
com.google.common.collect.FilteredEntryMultimap,method,private,access$000(Lcom/google/common/collect/FilteredEntryMultimap;Ljava/lang/Object;Ljava/lang/Object;)Z,false,2,true,UNKNOWN,3
com.google.common.graph.Traverser$TreeTraverser$1,method,private,<init>(Lcom/google/common/graph/Traverser$TreeTraverser;Ljava/lang/Object;)V,false,1,true,NON_NULL,1
com.google.common.collect.Maps$FilteredEntryMap$EntrySet$1$1,method,private,<init>(Lcom/google/common/collect/Maps$FilteredEntryMap$EntrySet$1;Ljava/util/Map$Entry;)V,false,0,true,NON_NULL,1
com.google.common.base.Splitter,method,public,on(C)Lcom/google/common/base/Splitter;,false,0,true,NON_NULL,5
com.google.common.hash.BloomFilterStrategies$LockFreeBitArray,method,public,toPlainArray(Ljava/util/concurrent/atomic/AtomicLongArray;)[J,false,0,true,UNKNOWN,1
com.google.common.util.concurrent.Futures$FutureCombiner,method,private,<init>(ZLcom/google/common/collect/ImmutableList;Lcom/google/common/util/concurrent/Futures$1;)V,false,2,true,NULL,4
com.google.common.util.concurrent.Striped,method,private,access$200(I)I,false,0,true,NON_NULL,1
com.google.common.graph.AbstractNetwork$1,method,private,<init>(Lcom/google/common/graph/AbstractNetwork;)V,false,0,true,NON_NULL,1
com.google.common.collect.CollectPreconditions,method,private,checkEntryNotNull(Ljava/lang/Object;Ljava/lang/Object;)V,false,0,true,NON_NULL,3
com.google.common.util.concurrent.AbstractScheduledService$Scheduler$1,method,private,<init>(JJLjava/util/concurrent/TimeUnit;)V,false,0,true,NON_NULL,1
com.google.common.collect.AbstractBiMap$1,method,private,<init>(Lcom/google/common/collect/AbstractBiMap;Ljava/util/Iterator;)V,false,0,true,NON_NULL,1
com.google.common.collect.ImmutableList,method,public,copyOf(Ljava/lang/Iterable;)Lcom/google/common/collect/ImmutableList;,false,0,false,UNKNOWN,23
com.google.common.hash.AbstractNonStreamingHashFunction$ExposedByteArrayOutputStream,method,private,<init>(I)V,false,0,true,NON_NULL,1
com.google.common.reflect.Parameter,method,private,<init>(Lcom/google/common/reflect/Invokable;ILcom/google/common/reflect/TypeToken;[Ljava/lang/annotation/Annotation;)V,false,1,true,NON_NULL,1
com.google.common.graph.MapIteratorCache$1$1,method,private,<init>(Lcom/google/common/graph/MapIteratorCache$1;Ljava/util/Iterator;)V,false,0,true,NON_NULL,1
com.google.common.collect.Sets,method,private,removeAllImpl(Ljava/util/Set;Ljava/util/Collection;)Z,false,1,true,NON_NULL,2
com.google.common.hash.LittleEndianByteArray$JavaLittleEndianBytes$1,method,private,<init>(Ljava/lang/String;I)V,false,0,true,NON_NULL,1
com.google.common.collect.Iterators,method,public,retainAll(Ljava/util/Iterator;Ljava/util/Collection;)Z,false,0,true,UNKNOWN,3
com.google.common.collect.Synchronized$SynchronizedObject,method,private,<init>(Ljava/lang/Object;Ljava/lang/Object;)V,false,1,true,UNKNOWN,5
com.google.common.eventbus.Subscriber$SynchronizedSubscriber,method,private,<init>(Lcom/google/common/eventbus/EventBus;Ljava/lang/Object;Ljava/lang/reflect/Method;Lcom/google/common/eventbus/Subscriber$1;)V,false,3,true,NULL,1
com.google.common.io.BaseEncoding$2,method,private,<init>(Lcom/google/common/io/BaseEncoding;Lcom/google/common/io/CharSource;)V,false,1,true,NON_NULL,1
com.google.common.collect.Maps,method,public,asMap(Ljava/util/Set;Lcom/google/common/base/Function;)Ljava/util/Map;,false,0,true,UNKNOWN,9
com.google.common.graph.ForwardingGraph,method,public,adjacentNodes(Ljava/lang/Object;)Ljava/util/Set;,false,0,true,UNKNOWN,1
com.google.common.util.concurrent.AbstractFuture,method,private,access$500(Lcom/google/common/util/concurrent/ListenableFuture;)Ljava/lang/Object;,false,0,true,UNKNOWN,1
com.google.common.util.concurrent.AbstractScheduledService$ServiceDelegate,method,private,access$600(Lcom/google/common/util/concurrent/AbstractScheduledService$ServiceDelegate;)Ljava/util/concurrent/ScheduledExecutorService;,false,0,true,UNKNOWN,1
com.google.common.collect.RegularImmutableSet,method,private,<init>([Ljava/lang/Object;I[Ljava/lang/Object;I)V,false,2,true,NON_NULL,2
com.google.common.collect.AbstractMapBasedMultimap,method,private,access$300(Lcom/google/common/collect/AbstractMapBasedMultimap;Ljava/lang/Object;Ljava/util/List;Lcom/google/common/collect/AbstractMapBasedMultimap$WrappedCollection;)Ljava/util/List;,false,3,true,UNKNOWN,1
com.google.common.util.concurrent.AtomicLongMap,method,public,create(Ljava/util/Map;)Lcom/google/common/util/concurrent/AtomicLongMap;,false,0,false,UNKNOWN,15
com.google.common.util.concurrent.AbstractService$5,method,private,<init>(Lcom/google/common/util/concurrent/AbstractService;Lcom/google/common/util/concurrent/Service$State;Ljava/lang/Throwable;)V,false,1,true,UNKNOWN,1
com.google.common.collect.Maps$SortedMapDifferenceImpl,method,private,<init>(Ljava/util/SortedMap;Ljava/util/SortedMap;Ljava/util/SortedMap;Ljava/util/SortedMap;)V,false,0,true,UNKNOWN,1
com.google.common.collect.AbstractMapBasedMultimap,method,private,access$210(Lcom/google/common/collect/AbstractMapBasedMultimap;)I,false,0,true,UNKNOWN,4
com.google.common.collect.MapMakerInternalMap$SerializationProxy,method,private,<init>(Lcom/google/common/collect/MapMakerInternalMap$Strength;Lcom/google/common/collect/MapMakerInternalMap$Strength;Lcom/google/common/base/Equivalence;Lcom/google/common/base/Equivalence;ILjava/util/concurrent/ConcurrentMap;)V,false,5,true,NON_NULL,1
com.google.common.collect.AbstractBiMap,method,private,access$600(Lcom/google/common/collect/AbstractBiMap;Ljava/lang/Object;)V,false,1,true,UNKNOWN,1
com.google.common.util.concurrent.Service$Listener,method,public,stopping(Lcom/google/common/util/concurrent/Service$State;)V,false,0,true,UNKNOWN,1
com.google.common.math.MathPreconditions,method,private,checkPositive(Ljava/lang/String;Ljava/math/BigInteger;)Ljava/math/BigInteger;,false,0,true,NON_NULL,2
com.google.common.hash.AbstractStreamingHasher,method,protected,<init>(I)V,false,0,true,NON_NULL,2
com.google.common.io.Files,method,public,asByteSource(Ljava/io/File;)Lcom/google/common/io/ByteSource;,false,0,false,NON_NULL,1
com.google.common.collect.Count,method,private,<init>(I)V,false,0,true,NON_NULL,2
com.google.common.collect.AbstractMultiset,method,public,addAll(Ljava/util/Collection;)Z,false,0,true,UNKNOWN,5
com.google.common.collect.MinMaxPriorityQueue$Heap,method,private,tryCrossOverAndBubbleUp(IILjava/lang/Object;)Lcom/google/common/collect/MinMaxPriorityQueue$MoveDesc;,false,0,true,NON_NULL,1
com.google.common.collect.Iterables,method,public,toString(Ljava/lang/Iterable;)Ljava/lang/String;,false,0,true,UNKNOWN,2
com.google.common.cache.AbstractCache$StatsCounter,method,public,recordMisses(I)V,false,0,true,NON_NULL,8
com.google.common.collect.Multimaps$Keys$1,method,private,<init>(Lcom/google/common/collect/Multimaps$Keys;Ljava/util/Iterator;)V,false,1,true,UNKNOWN,1
com.google.common.collect.Cut,method,private,describeAsUpperBound(Ljava/lang/StringBuilder;)V,false,0,true,NON_NULL,1
com.google.common.collect.Synchronized,method,private,set(Ljava/util/Set;Ljava/lang/Object;)Ljava/util/Set;,false,0,true,UNKNOWN,8
com.google.common.base.Equivalence$EquivalentToPredicate,method,private,<init>(Lcom/google/common/base/Equivalence;Ljava/lang/Object;)V,false,1,true,UNKNOWN,1
com.google.common.base.CharMatcher$1,method,private,<init>(Lcom/google/common/base/CharMatcher;Lcom/google/common/base/CharMatcher;Ljava/lang/String;)V,false,2,true,NON_NULL,1
com.google.common.collect.Maps,method,public,immutableEntry(Ljava/lang/Object;Ljava/lang/Object;)Ljava/util/Map$Entry;,false,1,false,UNKNOWN,8
com.google.common.reflect.ClassPath$ResourceInfo,method,private,of(Ljava/lang/String;Ljava/lang/ClassLoader;)Lcom/google/common/reflect/ClassPath$ResourceInfo;,false,0,true,UNKNOWN,1
com.google.common.base.MoreObjects,method,public,firstNonNull(Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;,false,0,true,UNKNOWN,26
com.google.common.math.Quantiles$ScaleAndIndexes,method,private,<init>(I[ILcom/google/common/math/Quantiles$1;)V,false,2,true,NULL,2
com.google.common.cache.Striped64,method,private,casBase(JJ)Z,false,0,true,NON_NULL,1
com.google.common.collect.MultimapBuilder$4,method,private,<init>(Ljava/lang/Class;)V,false,0,true,NON_NULL,1
com.google.common.collect.DescendingImmutableSortedMultiset,method,private,<init>(Lcom/google/common/collect/ImmutableSortedMultiset;)V,false,0,true,NON_NULL,1
com.google.common.io.ByteSource,method,public,hash(Lcom/google/common/hash/HashFunction;)Lcom/google/common/hash/HashCode;,false,0,true,UNKNOWN,1
