class,attribute,visibility,name,index,type,primitive,nullness
java.lang.System,method,,setIn0(Ljava/io/InputStream;)V,-1,V,true,Unknown
java.lang.System,method,,setIn0(Ljava/io/InputStream;)V,0,Ljava/io/InputStream;,false,Unknown
java.lang.System,method,,setOut0(Ljava/io/PrintStream;)V,-1,V,true,Unknown
java.lang.System,method,,setOut0(Ljava/io/PrintStream;)V,0,Ljava/io/PrintStream;,false,Unknown
java.lang.System,method,,setErr0(Ljava/io/PrintStream;)V,-1,V,true,Unknown
java.lang.System,method,,setErr0(Ljava/io/PrintStream;)V,0,Ljava/io/PrintStream;,false,Unknown
java.lang.System,method,,setSecurityManager(Ljava/lang/SecurityManager;)V,-1,V,true,Unknown
java.lang.System,method,,setSecurityManager(Ljava/lang/SecurityManager;)V,0,Ljava/lang/SecurityManager;,false,Nullable
java.lang.System,method,,setSecurityManager0(Ljava/lang/SecurityManager;)V,-1,V,true,Unknown
java.lang.System,method,,setSecurityManager0(Ljava/lang/SecurityManager;)V,0,Ljava/lang/SecurityManager;,false,Unknown
java.lang.System,method,,getSecurityManager()Ljava/lang/SecurityManager;,-1,Ljava/lang/SecurityManager;,false,Nullable
java.lang.System,method,,currentTimeMillis()J,-1,J,true,NonNull
java.lang.System,method,,nanoTime()J,-1,J,true,NonNull
java.lang.System,method,,arraycopy(Ljava/lang/Object;ILjava/lang/Object;II)V,-1,V,true,Unknown
java.lang.System,method,,arraycopy(Ljava/lang/Object;ILjava/lang/Object;II)V,0,Ljava/lang/Object;,false,NonNull
java.lang.System,method,,arraycopy(Ljava/lang/Object;ILjava/lang/Object;II)V,1,I,true,NonNull
java.lang.System,method,,arraycopy(Ljava/lang/Object;ILjava/lang/Object;II)V,2,Ljava/lang/Object;,false,NonNull
java.lang.System,method,,arraycopy(Ljava/lang/Object;ILjava/lang/Object;II)V,3,I,true,NonNull
java.lang.System,method,,arraycopy(Ljava/lang/Object;ILjava/lang/Object;II)V,4,I,true,NonNull
java.lang.System,method,,identityHashCode(Ljava/lang/Object;)I,-1,I,true,NonNull
java.lang.System,method,,identityHashCode(Ljava/lang/Object;)I,0,Ljava/lang/Object;,false,Nullable
java.lang.System,method,,initProperties(Ljava/util/Properties;)Ljava/util/Properties;,-1,Ljava/util/Properties;,false,Unknown
java.lang.System,method,,initProperties(Ljava/util/Properties;)Ljava/util/Properties;,0,Ljava/util/Properties;,false,Unknown
java.lang.System,method,,getProperties()Ljava/util/Properties;,-1,Ljava/util/Properties;,false,NonNull
java.lang.System,method,,lineSeparator()Ljava/lang/String;,-1,Ljava/lang/String;,false,Unknown
java.lang.System,method,,setProperties(Ljava/util/Properties;)V,-1,V,true,Unknown
java.lang.System,method,,setProperties(Ljava/util/Properties;)V,0,Ljava/util/Properties;,false,Nullable
java.lang.System,method,,getProperty(Ljava/lang/String;)Ljava/lang/String;,-1,Ljava/lang/String;,false,Nullable
java.lang.System,method,,getProperty(Ljava/lang/String;)Ljava/lang/String;,0,Ljava/lang/String;,false,NonNull
java.lang.System,method,,getProperty(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,-1,Ljava/lang/String;,false,Unknown
java.lang.System,method,,getProperty(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,0,Ljava/lang/String;,false,NonNull
java.lang.System,method,,getProperty(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,1,Ljava/lang/String;,false,Unknown
java.lang.System,method,,setProperty(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,-1,Ljava/lang/String;,false,Nullable
java.lang.System,method,,setProperty(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,0,Ljava/lang/String;,false,NonNull
java.lang.System,method,,setProperty(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,1,Ljava/lang/String;,false,NonNull
java.lang.System,method,,clearProperty(Ljava/lang/String;)Ljava/lang/String;,-1,Ljava/lang/String;,false,Nullable
java.lang.System,method,,clearProperty(Ljava/lang/String;)Ljava/lang/String;,0,Ljava/lang/String;,false,NonNull
java.lang.System,method,,checkKey(Ljava/lang/String;)V,-1,V,true,Unknown
java.lang.System,method,,checkKey(Ljava/lang/String;)V,0,Ljava/lang/String;,false,Unknown
java.lang.System,method,,getenv(Ljava/lang/String;)Ljava/lang/String;,-1,Ljava/lang/String;,false,Nullable
java.lang.System,method,,getenv(Ljava/lang/String;)Ljava/lang/String;,0,Ljava/lang/String;,false,NonNull
java.lang.System,method,,getenv()Ljava/util/Map;,-1,Ljava/util/Map;,false,NonNull
java.lang.System,method,,exit(I)V,-1,V,true,Unknown
java.lang.System,method,,exit(I)V,0,I,true,NonNull
java.lang.System,method,,gc()V,-1,V,true,Unknown
java.lang.System,method,,runFinalization()V,-1,V,true,Unknown
java.lang.System,method,,runFinalizersOnExit(Z)V,-1,V,true,Unknown
java.lang.System,method,,runFinalizersOnExit(Z)V,0,Z,true,NonNull
java.lang.System,method,,load(Ljava/lang/String;)V,-1,V,true,Unknown
java.lang.System,method,,load(Ljava/lang/String;)V,0,Ljava/lang/String;,false,NonNull
java.lang.System,method,,loadLibrary(Ljava/lang/String;)V,-1,V,true,Unknown
java.lang.System,method,,loadLibrary(Ljava/lang/String;)V,0,Ljava/lang/String;,false,NonNull
java.lang.System,method,,mapLibraryName(Ljava/lang/String;)Ljava/lang/String;,-1,Ljava/lang/String;,false,NonNull
java.lang.System,method,,mapLibraryName(Ljava/lang/String;)Ljava/lang/String;,0,Ljava/lang/String;,false,NonNull
java.lang.System,method,,newPrintStream(Ljava/io/FileOutputStream;Ljava/lang/String;)Ljava/io/PrintStream;,-1,Ljava/io/PrintStream;,false,Unknown
java.lang.System,method,,newPrintStream(Ljava/io/FileOutputStream;Ljava/lang/String;)Ljava/io/PrintStream;,0,Ljava/io/FileOutputStream;,false,Unknown
java.lang.System,method,,newPrintStream(Ljava/io/FileOutputStream;Ljava/lang/String;)Ljava/io/PrintStream;,1,Ljava/lang/String;,false,Unknown
java.lang.System,method,,initializeSystemClass()V,-1,V,true,Unknown
java.lang.System,method,,setJavaLangAccess()V,-1,V,true,Unknown
java.lang.System,method,,<clinit>()V,-1,V,true,Unknown
java.lang.SystemClassLoaderAction,field,,parent,-1,,,Nullable
java.lang.SystemClassLoaderAction,method,,<init>(Ljava/lang/ClassLoader;)V,-1,V,true,Unknown
java.lang.SystemClassLoaderAction,method,,<init>(Ljava/lang/ClassLoader;)V,0,Ljava/lang/ClassLoader;,false,Nullable
java.lang.SystemClassLoaderAction,method,,run()Ljava/lang/ClassLoader;,-1,Ljava/lang/ClassLoader;,false,NonNull
java.lang.SystemClassLoaderAction,method,,run()Ljava/lang/Object;,-1,Ljava/lang/Object;,false,NonNull
java.lang.Thread$State,field,,NEW,-1,,,NonNull
java.lang.Thread$State,field,,RUNNABLE,-1,,,NonNull
java.lang.Thread$State,field,,BLOCKED,-1,,,NonNull
java.lang.Thread$State,field,,WAITING,-1,,,NonNull
java.lang.Thread$State,field,,TIMED_WAITING,-1,,,NonNull
java.lang.Thread$State,field,,TERMINATED,-1,,,NonNull
java.lang.Thread$State,method,,values()[Ljava/lang/Thread$State;,-1,[Ljava/lang/Thread$State;,false,Unknown
java.lang.Thread$State,method,,valueOf(Ljava/lang/String;)Ljava/lang/Thread$State;,-1,Ljava/lang/Thread$State;,false,Unknown
java.lang.Thread$State,method,,valueOf(Ljava/lang/String;)Ljava/lang/Thread$State;,0,Ljava/lang/String;,false,Unknown
java.lang.Thread$State,method,,<init>()V,-1,V,true,Unknown
java.lang.Thread$State,method,,<clinit>()V,-1,V,true,Unknown
java.lang.Thread$UncaughtExceptionHandler,method,,uncaughtException(Ljava/lang/Thread;Ljava/lang/Throwable;)V,-1,V,true,Unknown
java.lang.Thread$UncaughtExceptionHandler,method,,uncaughtException(Ljava/lang/Thread;Ljava/lang/Throwable;)V,0,Ljava/lang/Thread;,false,NonNull
java.lang.Thread$UncaughtExceptionHandler,method,,uncaughtException(Ljava/lang/Thread;Ljava/lang/Throwable;)V,1,Ljava/lang/Throwable;,false,NonNull
java.lang.Thread,field,,name,-1,,,Unknown
java.lang.Thread,field,,priority,-1,,,Unknown
java.lang.Thread,field,,threadQ,-1,,,Unknown
java.lang.Thread,field,,eetop,-1,,,Unknown
java.lang.Thread,field,,single_step,-1,,,Unknown
java.lang.Thread,field,,daemon,-1,,,Unknown
java.lang.Thread,field,,stillborn,-1,,,Unknown
java.lang.Thread,field,,target,-1,,,Unknown
java.lang.Thread,field,,group,-1,,,Unknown
java.lang.Thread,field,,contextClassLoader,-1,,,Unknown
java.lang.Thread,field,,inheritedAccessControlContext,-1,,,Unknown
java.lang.Thread,field,,threadInitNumber,-1,,,Unknown
java.lang.Thread,field,,threadLocals,-1,,,Unknown
java.lang.Thread,field,,inheritableThreadLocals,-1,,,Unknown
java.lang.Thread,field,,stackSize,-1,,,Unknown
java.lang.Thread,field,,nativeParkEventPointer,-1,,,Unknown
java.lang.Thread,field,,tid,-1,,,Unknown
java.lang.Thread,field,,threadSeqNumber,-1,,,Unknown
java.lang.Thread,field,,threadStatus,-1,,,Unknown
java.lang.Thread,field,,parkBlocker,-1,,,Unknown
java.lang.Thread,field,,blocker,-1,,,Unknown
java.lang.Thread,field,,blockerLock,-1,,,Unknown
java.lang.Thread,field,,MIN_PRIORITY,-1,,,NonNull
java.lang.Thread,field,,NORM_PRIORITY,-1,,,NonNull
java.lang.Thread,field,,MAX_PRIORITY,-1,,,NonNull
java.lang.Thread,field,,EMPTY_STACK_TRACE,-1,,,Unknown
java.lang.Thread,field,,SUBCLASS_IMPLEMENTATION_PERMISSION,-1,,,Unknown
java.lang.Thread,field,,uncaughtExceptionHandler,-1,,,Unknown
java.lang.Thread,field,,defaultUncaughtExceptionHandler,-1,,,Unknown
java.lang.Thread,field,,threadLocalRandomSeed,-1,,,Unknown
java.lang.Thread,field,,threadLocalRandomProbe,-1,,,Unknown
java.lang.Thread,field,,threadLocalRandomSecondarySeed,-1,,,Unknown
java.lang.Thread,method,,registerNatives()V,-1,V,true,Unknown
java.lang.Thread,method,,nextThreadNum()I,-1,I,true,Unknown
java.lang.Thread,method,,nextThreadID()J,-1,J,true,Unknown
java.lang.Thread,method,,blockedOn(Lsun/nio/ch/Interruptible;)V,-1,V,true,Unknown
java.lang.Thread,method,,blockedOn(Lsun/nio/ch/Interruptible;)V,0,Lsun/nio/ch/Interruptible;,false,Unknown
java.lang.Thread,method,,currentThread()Ljava/lang/Thread;,-1,Ljava/lang/Thread;,false,NonNull
java.lang.Thread,method,,yield()V,-1,V,true,Unknown
java.lang.Thread,method,,sleep(J)V,-1,V,true,Unknown
java.lang.Thread,method,,sleep(J)V,0,J,true,NonNull
java.lang.Thread,method,,sleep(JI)V,-1,V,true,Unknown
java.lang.Thread,method,,sleep(JI)V,0,J,true,NonNull
java.lang.Thread,method,,sleep(JI)V,1,I,true,NonNull
java.lang.Thread,method,,init(Ljava/lang/ThreadGroup;Ljava/lang/Runnable;Ljava/lang/String;J)V,-1,V,true,Unknown
java.lang.Thread,method,,init(Ljava/lang/ThreadGroup;Ljava/lang/Runnable;Ljava/lang/String;J)V,0,Ljava/lang/ThreadGroup;,false,Unknown
java.lang.Thread,method,,init(Ljava/lang/ThreadGroup;Ljava/lang/Runnable;Ljava/lang/String;J)V,1,Ljava/lang/Runnable;,false,Unknown
java.lang.Thread,method,,init(Ljava/lang/ThreadGroup;Ljava/lang/Runnable;Ljava/lang/String;J)V,2,Ljava/lang/String;,false,Unknown
java.lang.Thread,method,,init(Ljava/lang/ThreadGroup;Ljava/lang/Runnable;Ljava/lang/String;J)V,3,J,true,Unknown
java.lang.Thread,method,,init(Ljava/lang/ThreadGroup;Ljava/lang/Runnable;Ljava/lang/String;JLjava/security/AccessControlContext;)V,-1,V,true,Unknown
java.lang.Thread,method,,init(Ljava/lang/ThreadGroup;Ljava/lang/Runnable;Ljava/lang/String;JLjava/security/AccessControlContext;)V,0,Ljava/lang/ThreadGroup;,false,Unknown
java.lang.Thread,method,,init(Ljava/lang/ThreadGroup;Ljava/lang/Runnable;Ljava/lang/String;JLjava/security/AccessControlContext;)V,1,Ljava/lang/Runnable;,false,Unknown
java.lang.Thread,method,,init(Ljava/lang/ThreadGroup;Ljava/lang/Runnable;Ljava/lang/String;JLjava/security/AccessControlContext;)V,2,Ljava/lang/String;,false,Unknown
java.lang.Thread,method,,init(Ljava/lang/ThreadGroup;Ljava/lang/Runnable;Ljava/lang/String;JLjava/security/AccessControlContext;)V,3,J,true,Unknown
java.lang.Thread,method,,init(Ljava/lang/ThreadGroup;Ljava/lang/Runnable;Ljava/lang/String;JLjava/security/AccessControlContext;)V,4,Ljava/security/AccessControlContext;,false,Unknown
java.lang.Thread,method,,clone()Ljava/lang/Object;,-1,Ljava/lang/Object;,false,Unknown
java.lang.Thread,method,,<init>()V,-1,V,true,Unknown
java.lang.Thread,method,,<init>(Ljava/lang/Runnable;)V,-1,V,true,Unknown
java.lang.Thread,method,,<init>(Ljava/lang/Runnable;)V,0,Ljava/lang/Runnable;,false,Nullable
java.lang.Thread,method,,<init>(Ljava/lang/Runnable;Ljava/security/AccessControlContext;)V,-1,V,true,Unknown
java.lang.Thread,method,,<init>(Ljava/lang/Runnable;Ljava/security/AccessControlContext;)V,0,Ljava/lang/Runnable;,false,Unknown
java.lang.Thread,method,,<init>(Ljava/lang/Runnable;Ljava/security/AccessControlContext;)V,1,Ljava/security/AccessControlContext;,false,Unknown
java.lang.Thread,method,,<init>(Ljava/lang/ThreadGroup;Ljava/lang/Runnable;)V,-1,V,true,Unknown
java.lang.Thread,method,,<init>(Ljava/lang/ThreadGroup;Ljava/lang/Runnable;)V,0,Ljava/lang/ThreadGroup;,false,Nullable
java.lang.Thread,method,,<init>(Ljava/lang/ThreadGroup;Ljava/lang/Runnable;)V,1,Ljava/lang/Runnable;,false,Nullable
java.lang.Thread,method,,<init>(Ljava/lang/String;)V,-1,V,true,Unknown
java.lang.Thread,method,,<init>(Ljava/lang/String;)V,0,Ljava/lang/String;,false,NonNull
java.lang.Thread,method,,<init>(Ljava/lang/ThreadGroup;Ljava/lang/String;)V,-1,V,true,Unknown
java.lang.Thread,method,,<init>(Ljava/lang/ThreadGroup;Ljava/lang/String;)V,0,Ljava/lang/ThreadGroup;,false,Nullable
java.lang.Thread,method,,<init>(Ljava/lang/ThreadGroup;Ljava/lang/String;)V,1,Ljava/lang/String;,false,NonNull
java.lang.Thread,method,,<init>(Ljava/lang/Runnable;Ljava/lang/String;)V,-1,V,true,Unknown
java.lang.Thread,method,,<init>(Ljava/lang/Runnable;Ljava/lang/String;)V,0,Ljava/lang/Runnable;,false,Nullable
java.lang.Thread,method,,<init>(Ljava/lang/Runnable;Ljava/lang/String;)V,1,Ljava/lang/String;,false,NonNull
java.lang.Thread,method,,<init>(Ljava/lang/ThreadGroup;Ljava/lang/Runnable;Ljava/lang/String;)V,-1,V,true,Unknown
java.lang.Thread,method,,<init>(Ljava/lang/ThreadGroup;Ljava/lang/Runnable;Ljava/lang/String;)V,0,Ljava/lang/ThreadGroup;,false,Nullable
java.lang.Thread,method,,<init>(Ljava/lang/ThreadGroup;Ljava/lang/Runnable;Ljava/lang/String;)V,1,Ljava/lang/Runnable;,false,Nullable
java.lang.Thread,method,,<init>(Ljava/lang/ThreadGroup;Ljava/lang/Runnable;Ljava/lang/String;)V,2,Ljava/lang/String;,false,NonNull
java.lang.Thread,method,,<init>(Ljava/lang/ThreadGroup;Ljava/lang/Runnable;Ljava/lang/String;J)V,-1,V,true,Unknown
java.lang.Thread,method,,<init>(Ljava/lang/ThreadGroup;Ljava/lang/Runnable;Ljava/lang/String;J)V,0,Ljava/lang/ThreadGroup;,false,Nullable
java.lang.Thread,method,,<init>(Ljava/lang/ThreadGroup;Ljava/lang/Runnable;Ljava/lang/String;J)V,1,Ljava/lang/Runnable;,false,Nullable
java.lang.Thread,method,,<init>(Ljava/lang/ThreadGroup;Ljava/lang/Runnable;Ljava/lang/String;J)V,2,Ljava/lang/String;,false,NonNull
java.lang.Thread,method,,<init>(Ljava/lang/ThreadGroup;Ljava/lang/Runnable;Ljava/lang/String;J)V,3,J,true,NonNull
java.lang.Thread,method,,start()V,-1,V,true,Unknown
java.lang.Thread,method,,start0()V,-1,V,true,Unknown
java.lang.Thread,method,,run()V,-1,V,true,Unknown
java.lang.Thread,method,,exit()V,-1,V,true,Unknown
java.lang.Thread,method,,stop()V,-1,V,true,Unknown
java.lang.Thread,method,,stop(Ljava/lang/Throwable;)V,-1,V,true,Unknown
java.lang.Thread,method,,stop(Ljava/lang/Throwable;)V,0,Ljava/lang/Throwable;,false,NonNull
java.lang.Thread,method,,interrupt()V,-1,V,true,Unknown
java.lang.Thread,method,,interrupted()Z,-1,Z,true,NonNull
java.lang.Thread,method,,isInterrupted()Z,-1,Z,true,NonNull
java.lang.Thread,method,,isInterrupted(Z)Z,-1,Z,true,Unknown
java.lang.Thread,method,,isInterrupted(Z)Z,0,Z,true,Unknown
java.lang.Thread,method,,destroy()V,-1,V,true,Unknown
java.lang.Thread,method,,isAlive()Z,-1,Z,true,NonNull
java.lang.Thread,method,,suspend()V,-1,V,true,Unknown
java.lang.Thread,method,,resume()V,-1,V,true,Unknown
java.lang.Thread,method,,setPriority(I)V,-1,V,true,Unknown
java.lang.Thread,method,,setPriority(I)V,0,I,true,NonNull
java.lang.Thread,method,,getPriority()I,-1,I,true,NonNull
java.lang.Thread,method,,setName(Ljava/lang/String;)V,-1,V,true,Unknown
java.lang.Thread,method,,setName(Ljava/lang/String;)V,0,Ljava/lang/String;,false,NonNull
java.lang.Thread,method,,getName()Ljava/lang/String;,-1,Ljava/lang/String;,false,NonNull
java.lang.Thread,method,,getThreadGroup()Ljava/lang/ThreadGroup;,-1,Ljava/lang/ThreadGroup;,false,Nullable
java.lang.Thread,method,,activeCount()I,-1,I,true,NonNull
java.lang.Thread,method,,enumerate([Ljava/lang/Thread;)I,-1,I,true,NonNull
java.lang.Thread,method,,enumerate([Ljava/lang/Thread;)I,0,[Ljava/lang/Thread;,false,NonNull
java.lang.Thread,method,,countStackFrames()I,-1,I,true,NonNull
java.lang.Thread,method,,join(J)V,-1,V,true,Unknown
java.lang.Thread,method,,join(J)V,0,J,true,NonNull
java.lang.Thread,method,,join(JI)V,-1,V,true,Unknown
java.lang.Thread,method,,join(JI)V,0,J,true,NonNull
java.lang.Thread,method,,join(JI)V,1,I,true,NonNull
java.lang.Thread,method,,join()V,-1,V,true,Unknown
java.lang.Thread,method,,dumpStack()V,-1,V,true,Unknown
java.lang.Thread,method,,setDaemon(Z)V,-1,V,true,Unknown
java.lang.Thread,method,,setDaemon(Z)V,0,Z,true,NonNull
java.lang.Thread,method,,isDaemon()Z,-1,Z,true,NonNull
java.lang.Thread,method,,checkAccess()V,-1,V,true,Unknown
java.lang.Thread,method,,toString()Ljava/lang/String;,-1,Ljava/lang/String;,false,NonNull
java.lang.Thread,method,,getContextClassLoader()Ljava/lang/ClassLoader;,-1,Ljava/lang/ClassLoader;,false,Nullable
java.lang.Thread,method,,setContextClassLoader(Ljava/lang/ClassLoader;)V,-1,V,true,Unknown
java.lang.Thread,method,,setContextClassLoader(Ljava/lang/ClassLoader;)V,0,Ljava/lang/ClassLoader;,false,Nullable
java.lang.Thread,method,,holdsLock(Ljava/lang/Object;)Z,-1,Z,true,NonNull
java.lang.Thread,method,,holdsLock(Ljava/lang/Object;)Z,0,Ljava/lang/Object;,false,NonNull
java.lang.Thread,method,,getStackTrace()[Ljava/lang/StackTraceElement;,-1,[Ljava/lang/StackTraceElement;,false,NonNull
java.lang.Thread,method,,getAllStackTraces()Ljava/util/Map;,-1,Ljava/util/Map;,false,NonNull
java.lang.Thread,method,,isCCLOverridden(Ljava/lang/Class;)Z,-1,Z,true,Unknown
java.lang.Thread,method,,isCCLOverridden(Ljava/lang/Class;)Z,0,Ljava/lang/Class;,false,Unknown
java.lang.Thread,method,,auditSubclass(Ljava/lang/Class;)Z,-1,Z,true,Unknown
java.lang.Thread,method,,auditSubclass(Ljava/lang/Class;)Z,0,Ljava/lang/Class;,false,Unknown
java.lang.Thread,method,,dumpThreads([Ljava/lang/Thread;)[[Ljava/lang/StackTraceElement;,-1,[[Ljava/lang/StackTraceElement;,false,Unknown
java.lang.Thread,method,,dumpThreads([Ljava/lang/Thread;)[[Ljava/lang/StackTraceElement;,0,[Ljava/lang/Thread;,false,Unknown
java.lang.Thread,method,,getThreads()[Ljava/lang/Thread;,-1,[Ljava/lang/Thread;,false,Unknown
java.lang.Thread,method,,getId()J,-1,J,true,NonNull
java.lang.Thread,method,,getState()Ljava/lang/Thread$State;,-1,Ljava/lang/Thread$State;,false,NonNull
java.lang.Thread,method,,setDefaultUncaughtExceptionHandler(Ljava/lang/Thread$UncaughtExceptionHandler;)V,-1,V,true,Unknown
java.lang.Thread,method,,setDefaultUncaughtExceptionHandler(Ljava/lang/Thread$UncaughtExceptionHandler;)V,0,Ljava/lang/Thread$UncaughtExceptionHandler;,false,Nullable
java.lang.Thread,method,,getDefaultUncaughtExceptionHandler()Ljava/lang/Thread$UncaughtExceptionHandler;,-1,Ljava/lang/Thread$UncaughtExceptionHandler;,false,Nullable
java.lang.Thread,method,,getUncaughtExceptionHandler()Ljava/lang/Thread$UncaughtExceptionHandler;,-1,Ljava/lang/Thread$UncaughtExceptionHandler;,false,Nullable
java.lang.Thread,method,,setUncaughtExceptionHandler(Ljava/lang/Thread$UncaughtExceptionHandler;)V,-1,V,true,Unknown
java.lang.Thread,method,,setUncaughtExceptionHandler(Ljava/lang/Thread$UncaughtExceptionHandler;)V,0,Ljava/lang/Thread$UncaughtExceptionHandler;,false,Nullable
java.lang.Thread,method,,dispatchUncaughtException(Ljava/lang/Throwable;)V,-1,V,true,Unknown
java.lang.Thread,method,,dispatchUncaughtException(Ljava/lang/Throwable;)V,0,Ljava/lang/Throwable;,false,Unknown
java.lang.Thread,method,,processQueue(Ljava/lang/ref/ReferenceQueue;Ljava/util/concurrent/ConcurrentMap;)V,-1,V,true,Unknown
java.lang.Thread,method,,processQueue(Ljava/lang/ref/ReferenceQueue;Ljava/util/concurrent/ConcurrentMap;)V,0,Ljava/lang/ref/ReferenceQueue;,false,Unknown
java.lang.Thread,method,,processQueue(Ljava/lang/ref/ReferenceQueue;Ljava/util/concurrent/ConcurrentMap;)V,1,Ljava/util/concurrent/ConcurrentMap;,false,Unknown
java.lang.Thread,method,,setPriority0(I)V,-1,V,true,Unknown
java.lang.Thread,method,,setPriority0(I)V,0,I,true,Unknown
java.lang.Thread,method,,stop0(Ljava/lang/Object;)V,-1,V,true,Unknown
java.lang.Thread,method,,stop0(Ljava/lang/Object;)V,0,Ljava/lang/Object;,false,Unknown
java.lang.Thread,method,,suspend0()V,-1,V,true,Unknown
java.lang.Thread,method,,resume0()V,-1,V,true,Unknown
java.lang.Thread,method,,interrupt0()V,-1,V,true,Unknown
java.lang.Thread,method,,setNativeName(Ljava/lang/String;)V,-1,V,true,Unknown
java.lang.Thread,method,,setNativeName(Ljava/lang/String;)V,0,Ljava/lang/String;,false,Unknown
java.lang.Thread,method,,<clinit>()V,-1,V,true,Unknown
java.lang.ThreadDeath,field,,serialVersionUID,-1,,,NonNull
java.lang.ThreadDeath,method,,<init>()V,-1,V,true,Unknown
java.lang.ThreadGroup,field,,parent,-1,,,Unknown
java.lang.ThreadGroup,field,,name,-1,,,Unknown
java.lang.ThreadGroup,field,,maxPriority,-1,,,Unknown
java.lang.ThreadGroup,field,,destroyed,-1,,,Unknown
java.lang.ThreadGroup,field,,daemon,-1,,,Unknown
java.lang.ThreadGroup,field,,vmAllowSuspension,-1,,,Unknown
java.lang.ThreadGroup,field,,nUnstartedThreads,-1,,,Unknown
java.lang.ThreadGroup,field,,nthreads,-1,,,Unknown
java.lang.ThreadGroup,field,,threads,-1,,,Unknown
java.lang.ThreadGroup,field,,ngroups,-1,,,Unknown
java.lang.ThreadGroup,field,,groups,-1,,,Unknown
java.lang.ThreadGroup,method,,<init>()V,-1,V,true,Unknown
java.lang.ThreadGroup,method,,<init>(Ljava/lang/String;)V,-1,V,true,Unknown
java.lang.ThreadGroup,method,,<init>(Ljava/lang/String;)V,0,Ljava/lang/String;,false,Nullable
java.lang.ThreadGroup,method,,<init>(Ljava/lang/ThreadGroup;Ljava/lang/String;)V,-1,V,true,Unknown
java.lang.ThreadGroup,method,,<init>(Ljava/lang/ThreadGroup;Ljava/lang/String;)V,0,Ljava/lang/ThreadGroup;,false,NonNull
java.lang.ThreadGroup,method,,<init>(Ljava/lang/ThreadGroup;Ljava/lang/String;)V,1,Ljava/lang/String;,false,Nullable
java.lang.ThreadGroup,method,,<init>(Ljava/lang/Void;Ljava/lang/ThreadGroup;Ljava/lang/String;)V,-1,V,true,Unknown
java.lang.ThreadGroup,method,,<init>(Ljava/lang/Void;Ljava/lang/ThreadGroup;Ljava/lang/String;)V,0,Ljava/lang/Void;,false,Unknown
java.lang.ThreadGroup,method,,<init>(Ljava/lang/Void;Ljava/lang/ThreadGroup;Ljava/lang/String;)V,1,Ljava/lang/ThreadGroup;,false,Unknown
java.lang.ThreadGroup,method,,<init>(Ljava/lang/Void;Ljava/lang/ThreadGroup;Ljava/lang/String;)V,2,Ljava/lang/String;,false,Unknown
java.lang.ThreadGroup,method,,checkParentAccess(Ljava/lang/ThreadGroup;)Ljava/lang/Void;,-1,Ljava/lang/Void;,false,Unknown
java.lang.ThreadGroup,method,,checkParentAccess(Ljava/lang/ThreadGroup;)Ljava/lang/Void;,0,Ljava/lang/ThreadGroup;,false,Unknown
java.lang.ThreadGroup,method,,getName()Ljava/lang/String;,-1,Ljava/lang/String;,false,Nullable
java.lang.ThreadGroup,method,,getParent()Ljava/lang/ThreadGroup;,-1,Ljava/lang/ThreadGroup;,false,Nullable
java.lang.ThreadGroup,method,,getMaxPriority()I,-1,I,true,NonNull
java.lang.ThreadGroup,method,,isDaemon()Z,-1,Z,true,NonNull
java.lang.ThreadGroup,method,,isDestroyed()Z,-1,Z,true,NonNull
java.lang.ThreadGroup,method,,setDaemon(Z)V,-1,V,true,Unknown
java.lang.ThreadGroup,method,,setDaemon(Z)V,0,Z,true,NonNull
java.lang.ThreadGroup,method,,setMaxPriority(I)V,-1,V,true,Unknown
java.lang.ThreadGroup,method,,setMaxPriority(I)V,0,I,true,NonNull
java.lang.ThreadGroup,method,,parentOf(Ljava/lang/ThreadGroup;)Z,-1,Z,true,NonNull
java.lang.ThreadGroup,method,,parentOf(Ljava/lang/ThreadGroup;)Z,0,Ljava/lang/ThreadGroup;,false,NonNull
java.lang.ThreadGroup,method,,checkAccess()V,-1,V,true,Unknown
java.lang.ThreadGroup,method,,activeCount()I,-1,I,true,NonNull
java.lang.ThreadGroup,method,,enumerate([Ljava/lang/Thread;)I,-1,I,true,NonNull
java.lang.ThreadGroup,method,,enumerate([Ljava/lang/Thread;)I,0,[Ljava/lang/Thread;,false,NonNull
java.lang.ThreadGroup,method,,enumerate([Ljava/lang/Thread;Z)I,-1,I,true,NonNull
java.lang.ThreadGroup,method,,enumerate([Ljava/lang/Thread;Z)I,0,[Ljava/lang/Thread;,false,NonNull
java.lang.ThreadGroup,method,,enumerate([Ljava/lang/Thread;Z)I,1,Z,true,NonNull
java.lang.ThreadGroup,method,,enumerate([Ljava/lang/Thread;IZ)I,-1,I,true,Unknown
java.lang.ThreadGroup,method,,enumerate([Ljava/lang/Thread;IZ)I,0,[Ljava/lang/Thread;,false,Unknown
java.lang.ThreadGroup,method,,enumerate([Ljava/lang/Thread;IZ)I,1,I,true,Unknown
java.lang.ThreadGroup,method,,enumerate([Ljava/lang/Thread;IZ)I,2,Z,true,Unknown
